Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
neuroquery6308_combined_tfidf__activation level,1.0,-0.0,1.0842192401533637,1.0,0.0,8.19661897321345e-05
neuroquery6308_combined_tfidf__activation patient,1.0,-0.0,1.2595440131800388,1.0,0.0,1.89934738688052e-05
neuroquery6308_combined_tfidf__active,1.0,0.0,0.9335656707150344,1.0,-0.0,0.001149314603583902
neuroquery6308_combined_tfidf__active learning,1.0,-0.0,1.0691729323308272,1.0,0.0,8.38382789982701e-06
neuroquery6308_combined_tfidf__active maintenance,1.0,-0.0,0.8016291901262058,1.0,-0.0,3.014011616115446e-05
neuroquery6308_combined_tfidf__active retrieval,0.588388423109903,-0.5411728877273215,1.8411342008156926,0.036014662087912735,2.09676185235677,3.072510177436839e-05
neuroquery6308_combined_tfidf__activities,1.0,0.0,1.0024723984136223,1.0,0.0,0.0005327204627967919
neuroquery6308_combined_tfidf__activities motor,1.0,-0.0,1.3509405282158466,1.0,0.0,4.0743401346007405e-06
neuroquery6308_combined_tfidf__activity,1.0,0.0,0.969173765010532,1.0,-0.0,0.002200598283646669
neuroquery6308_combined_tfidf__activity motor,1.0,-0.0,0.619181075432263,1.0,-0.0,3.759710535317683e-05
neuroquery6308_combined_tfidf__acts,1.0,0.0,0.894247225129479,1.0,-0.0,0.0001744050787826488
neuroquery6308_combined_tfidf__acuities,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acuity,1.0,-0.0,0.7795427997925267,1.0,-0.0,0.00010328926128222095
neuroquery6308_combined_tfidf__acupuncture,1.0,-0.0,0.8366920655467625,1.0,-0.0,2.3215312239276752e-05
neuroquery6308_combined_tfidf__acute,1.0,0.0,0.8356194943059085,0.30650761532123644,-1.0225775783280502,0.0002567211855200271
neuroquery6308_combined_tfidf__acute brain injury,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acute stroke,1.0,-0.0,0.49695953029985324,1.0,-0.0,4.5963029654787625e-06
neuroquery6308_combined_tfidf__ad,1.0,0.0,1.0751020666518973,1.0,0.0,0.00020297618296827432
neuroquery6308_combined_tfidf__adams,0.2848082278323192,-1.069580385736406,3.2093527128283834,0.12200261917454723,1.5464222700345254,2.2584749917069285e-05
neuroquery6308_combined_tfidf__adaptation,1.0,0.0,0.7251389139307316,0.04153912824300747,-2.038108050433128,0.00025660414763037
neuroquery6308_combined_tfidf__adaptive,1.0,0.0,0.945471057091195,1.0,-0.0,0.0003417965842911591
neuroquery6308_combined_tfidf__adaptive behavior,1.0,-0.0,0.7994731219931409,1.0,-0.0,2.8773102360391868e-05
neuroquery6308_combined_tfidf__adaptive control,1.0,-0.0,0.2635285396590067,1.0,-0.0,4.132872908365427e-06
neuroquery6308_combined_tfidf__add,1.0,0.0,0.9025820702262168,1.0,-0.0,0.00021704394466508258
neuroquery6308_combined_tfidf__addiction,1.0,-0.0,1.0048449141650806,1.0,0.0,0.00016102271774004343
neuroquery6308_combined_tfidf__addictive,1.0,-0.0,0.8271877040014997,1.0,-0.0,4.2743195359266925e-05
neuroquery6308_combined_tfidf__addictive behavior,1.0,-0.0,0.5505794894298032,1.0,-0.0,1.3726869538329205e-05
