Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
neuroquery6308_combined_tfidf__age related macular degeneration,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ageing,1.0,-0.0,1.1836177331368263,1.0,0.0,3.518248151502101e-05
neuroquery6308_combined_tfidf__agency,1.0,-0.0,0.9411647907074869,1.0,-0.0,7.322493844553038e-05
neuroquery6308_combined_tfidf__agenesis,1.0,-0.0,2.032708914056256,1.0,0.0,1.1759853896463329e-05
neuroquery6308_combined_tfidf__agenesis corpus callosum,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__agent,1.0,-0.0,1.1254894923162615,1.0,0.0,0.00012618464111112938
neuroquery6308_combined_tfidf__ages,1.0,0.0,1.0636316877159198,0.06681643937040321,1.8329067527095013,0.0003751476796190926
neuroquery6308_combined_tfidf__aggregate,1.0,-0.0,0.6391282163646366,0.6500029464770134,-0.45375809687307295,3.4298016729156156e-05
neuroquery6308_combined_tfidf__aggressive,1.0,-0.0,0.892706894325106,1.0,-0.0,8.619518120638242e-05
neuroquery6308_combined_tfidf__aging,1.0,0.0,0.7285606214222209,0.19278240520102508,-1.302392031472163,0.00018952740745710694
neuroquery6308_combined_tfidf__aging well,1.0,-0.0,0.35204040294919925,1.0,-0.0,2.317582409167094e-06
neuroquery6308_combined_tfidf__agitated,1.0,-0.0,0.8940942451471294,1.0,-0.0,3.210587726963314e-06
neuroquery6308_combined_tfidf__agitation,1.0,-0.0,1.1592505854800939,1.0,0.0,1.8269773017719813e-05
neuroquery6308_combined_tfidf__agnosia,1.0,-0.0,1.2378770432449757,0.9845271005324111,0.01939361927641154,2.8152119465393023e-05
neuroquery6308_combined_tfidf__agonistic,1.0,-0.0,1.5799521226629496,1.0,0.0,4.727852536933038e-06
neuroquery6308_combined_tfidf__agoraphobia,1.0,-0.0,0.9768618266978925,1.0,-0.0,1.5395328729598563e-05
neuroquery6308_combined_tfidf__agranular,1.0,-0.0,1.2456670749824077,0.41002299382399765,0.8238531668237498,2.0625705591988574e-05
neuroquery6308_combined_tfidf__agranular cortex,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__agranular insular cortex,1.0,-0.0,1.751545283525934,1.0,0.0,1.3976875532681827e-06
neuroquery6308_combined_tfidf__agraphia,1.0,-0.0,1.3155845841083094,0.383164170170741,0.8720810373722415,1.2072725998809868e-05
neuroquery6308_combined_tfidf__agreeableness,1.0,-0.0,0.9912655216243523,1.0,-0.0,1.7599840983051934e-05
neuroquery6308_combined_tfidf__aids,1.0,-0.0,1.1178126831220434,1.0,0.0,4.080833345370372e-05
neuroquery6308_combined_tfidf__airway,1.0,-0.0,0.2583899934584812,1.0,-0.0,1.6495079225994513e-06
neuroquery6308_combined_tfidf__akathisia,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__akinetic,0.5882263289492934,-0.5414080948400976,1.9164890097772551,0.4079533523228776,0.8275006526412007,1.1469812656864456e-05
neuroquery6308_combined_tfidf__al,1.0,0.0,0.945257772022932,0.1286438308834212,-1.5194716019163457,0.0011201222868708388
